"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"827","82.739688","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=170, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"828","82.842045","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=171, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"829","82.944451","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=172, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"830","83.046611","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=173, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"831","83.149325","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=174, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"832","83.251608","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=175, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"833","83.354012","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=176, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"834","83.456425","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=177, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"835","83.558811","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=178, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"836","83.661228","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=179, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"837","83.763608","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=180, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"838","83.866032","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=181, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"839","83.968426","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"840","84.070821","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"841","84.173378","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"842","84.275652","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"843","84.378028","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=186, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"844","84.480433","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=187, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"845","84.582832","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=188, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"846","84.685200","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=189, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"847","84.787590","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=190, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"848","84.890049","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=191, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"849","84.992422","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=192, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"850","85.094676","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=193, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"851","85.197320","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=194, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"852","85.299620","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=195, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"853","85.402054","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=196, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"854","85.504487","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=197, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"855","85.606815","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=198, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"856","85.709219","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=199, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"857","85.811614","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=200, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"858","85.914028","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=201, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"859","86.016429","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=202, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"860","86.118903","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=203, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"861","86.221343","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=204, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"862","86.323680","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=205, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"863","86.426023","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=206, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"864","86.528426","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=207, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"865","86.630827","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=208, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"866","86.733262","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=209, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"867","86.835613","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=210, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"868","86.938038","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=211, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"869","87.040419","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=212, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"870","87.142834","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=213, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"871","87.245317","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=214, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"872","87.347650","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=215, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"873","87.450046","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=216, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"874","87.552419","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=217, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"875","87.654824","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=218, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"876","87.757292","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=219, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"877","87.859604","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=220, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"878","87.962021","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=221, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"879","88.064425","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=222, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"880","88.166819","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=223, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"881","88.269343","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=224, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"882","88.371504","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=225, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"883","88.474038","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=226, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"884","88.576423","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=227, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"885","88.678849","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=228, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"886","88.781226","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=229, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"887","88.883635","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=230, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"888","88.986043","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=231, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"889","89.088436","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=232, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"890","89.190855","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=233, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"891","89.293344","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=234, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"892","89.395619","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=235, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"893","89.498027","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=236, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"894","89.600426","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=237, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"895","89.702819","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=238, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"896","89.805216","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=239, FN=0, Flags=........C, BI=100, SSID=Z5241154"
