"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"891","90.829078","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=829, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"892","90.931481","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=830, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"893","91.033892","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=831, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"894","91.136427","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=832, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"895","91.238685","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=833, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"896","91.341076","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=834, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"897","91.443478","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=835, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"898","91.545875","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=836, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"899","91.648280","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=837, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"900","91.750690","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=838, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"901","91.853100","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=839, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"902","91.955481","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=840, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"903","92.057874","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=841, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"904","92.160454","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=842, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"905","92.262683","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=843, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"906","92.365091","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=844, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"907","92.467483","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=845, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"908","92.569909","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=846, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"909","92.672273","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=847, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"910","92.774684","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=848, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"911","92.877076","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=849, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"912","92.979486","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=850, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"913","93.081898","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=851, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"914","93.184466","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=852, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"915","93.286703","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=853, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"916","93.389109","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=854, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"917","93.491483","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=855, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"918","93.593877","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=856, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"919","93.696171","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=857, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"920","93.798753","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=858, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"921","93.901077","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=859, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"922","94.003478","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=860, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"923","94.105887","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=861, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"924","94.208426","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=862, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"925","94.310687","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=863, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"926","94.413099","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=864, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"927","94.515482","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=865, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"928","94.617905","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=866, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"929","94.720298","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=867, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"930","94.822681","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=868, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"931","94.925103","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=869, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"932","95.027487","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=870, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"933","95.129896","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=871, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"934","95.232467","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=872, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"935","95.334699","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=873, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"936","95.437073","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=874, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"937","95.539494","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=875, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"938","95.641896","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=876, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"939","95.744281","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=877, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"940","95.846702","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-51 dBm","-93 dBm","42 dB","","6","Beacon frame, SN=878, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"941","95.949079","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=879, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"942","96.051524","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=880, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"943","96.153887","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=881, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"944","96.256411","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=882, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"945","96.358686","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=883, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"946","96.461069","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=884, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"947","96.563493","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=885, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"948","96.665922","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-51 dBm","-93 dBm","42 dB","","6","Beacon frame, SN=886, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"949","96.768265","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=887, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"950","96.870694","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=888, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"951","96.972925","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=889, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"952","97.075475","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=890, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"953","97.177876","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=891, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"954","97.280451","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=892, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"955","97.382691","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=893, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"956","97.485084","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=894, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"957","97.587540","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=895, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"958","97.689894","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=896, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"959","97.792292","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=897, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"960","97.894702","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=898, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"961","97.997080","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=899, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"962","98.081876","e6:95:b2:4a:dd:ef","Google_9b:63:fa","802.11","420","-53 dBm","-93 dBm","40 dB","","6","Probe Response, SN=900, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"963","98.099478","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=901, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"964","98.102257","e6:95:b2:4a:dd:ef","Google_9b:63:fa","802.11","420","-53 dBm","-93 dBm","40 dB","","6","Probe Response, SN=902, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"969","98.201870","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=903, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"971","98.304416","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=904, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"972","98.406700","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=905, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"973","98.509075","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=906, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"974","98.536790","e6:95:b2:4a:dd:ef","Google_9b:63:fa","802.11","420","-53 dBm","-93 dBm","40 dB","","6","Probe Response, SN=907, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"975","98.557081","e6:95:b2:4a:dd:ef","Google_9b:63:fa","802.11","420","-53 dBm","-93 dBm","40 dB","","6","Probe Response, SN=908, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"976","98.611487","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=909, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"977","98.713886","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=910, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"978","98.816275","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=911, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"979","98.918696","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=912, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"980","99.021097","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=913, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"981","99.123482","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=914, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"982","99.225875","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=915, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"983","99.328443","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=916, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"984","99.430687","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=917, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"985","99.533083","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=918, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"986","99.635494","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=919, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"987","99.691869","e6:95:b2:4a:dd:ef","Google_9b:63:fa","802.11","420","-52 dBm","-93 dBm","41 dB","","6","Probe Response, SN=920, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"989","99.711440","e6:95:b2:4a:dd:ef","Google_9b:63:fa","802.11","420","-52 dBm","-93 dBm","41 dB","","6","Probe Response, SN=921, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"991","99.737880","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=922, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"997","99.840277","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=923, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"998","99.942468","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=924, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"999","100.045120","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=925, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1000","100.147527","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=926, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1001","100.249873","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=927, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1002","100.352415","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=928, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1003","100.454674","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=929, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1004","100.557089","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=930, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1005","100.659481","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=931, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1006","100.761903","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=932, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1007","100.864870","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=933, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1008","100.966681","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=934, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1009","101.069105","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=935, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1010","101.171493","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=936, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1011","101.273891","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=937, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1012","101.376444","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=938, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1013","101.478688","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=939, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1014","101.581104","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=940, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1015","101.683321","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=941, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1016","101.785888","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=942, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1017","101.888285","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=943, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1018","101.990679","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=944, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1019","102.093080","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=945, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1020","102.195481","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=946, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1021","102.297870","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=947, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1022","102.400450","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=948, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1023","102.502678","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=949, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1024","102.605138","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=950, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1025","102.707490","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=951, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1026","102.809869","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=952, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1027","102.912282","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=953, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1028","103.014689","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=954, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1029","103.117099","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=955, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1030","103.219471","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=956, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1031","103.321879","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=957, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1032","103.424447","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=958, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1033","103.526640","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=959, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1034","103.629095","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=960, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1035","103.731491","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=961, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1036","103.833883","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=962, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1037","103.936304","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=963, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1038","104.038669","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=964, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1039","104.141077","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=965, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1040","104.243496","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=966, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1041","104.345892","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=967, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"1042","104.448453","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=968, FN=0, Flags=........C, BI=100, SSID=Z5241154"
